UC_TOTCO2CAP,,,TOTCO2,,2025,UP,1,29443.6,5,CCC Climate Budgets
,,,TOTCO2,,2030,UP,1,24951.46,,
,,,TOTCO2,,2035,UP,1,18884.91,,
,,,TOTCO2,,2040,UP,1,12911.14,,
,,,TOTCO2,,2045,UP,1,8366.587,,
,,,TOTCO2,,2050,UP,1,5276.346,,
