Attribute,Commodity,Process,Period,Region,Vintage,TimeSlice,UserConstraint,Value,Scenario,Variable,ProcessGroup,Description,Fuel,CommodityGroup
VAR_FOut,RESLPG,IMPNRGZ,2023,SI,2023,ANNUAL,-,1.89445232211468,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,RESPET,IMPNRGZ,2023,SI,2023,ANNUAL,-,3.37619937834061,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,TRADSL,IMPNRGZ,2023,SI,2023,ANNUAL,-,4.77065745739335,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,TRAPET,IMPNRGZ,2023,SI,2023,ANNUAL,-,21.2326721122648,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,COA,IMPNRGZ,2024,SI,2024,ANNUAL,-,19.1657530108067,traditional-v3_0_0,Production,Production,Infeasible Energy,Coal,Energy
VAR_FOut,LPG,IMPNRGZ,2024,SI,2024,ANNUAL,-,1.79944533262296,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,AGRDSL,IMPNRGZ,2024,SI,2024,ANNUAL,-,7.05044122264801,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,AGRLPG,IMPNRGZ,2024,SI,2024,ANNUAL,-,0.0539141074999967,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,AGRPET,IMPNRGZ,2024,SI,2024,ANNUAL,-,1.08642119699999,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,COMDSL,IMPNRGZ,2024,SI,2024,ANNUAL,-,1.8272787729,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,COMLPG,IMPNRGZ,2024,SI,2024,ANNUAL,-,0.303688981533326,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,COMPET,IMPNRGZ,2024,SI,2024,ANNUAL,-,0.0986734599999993,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,FOL,IMPNRGZ,2024,SI,2024,ANNUAL,-,1.64670601155725,traditional-v3_0_0,Production,Production,Infeasible Energy,Fuel oil,Energy
VAR_FOut,INDCOA,IMPNRGZ,2024,SI,2024,ANNUAL,-,12.536091099,traditional-v3_0_0,Production,Production,Infeasible Energy,Coal,Energy
VAR_FOut,INDDSL,IMPNRGZ,2024,SI,2024,ANNUAL,-,5.37798967499998,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,INDFOL,IMPNRGZ,2024,SI,2024,ANNUAL,-,0.0903499469999988,traditional-v3_0_0,Production,Production,Infeasible Energy,Fuel oil,Energy
VAR_FOut,INDLPG,IMPNRGZ,2024,SI,2024,ANNUAL,-,0.532372733999998,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,INDPET,IMPNRGZ,2024,SI,2024,ANNUAL,-,0.0446013508749941,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,RESDSL,IMPNRGZ,2024,SI,2024,ANNUAL,-,0.577969731190544,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,RESPET,IMPNRGZ,2024,SI,2024,ANNUAL,-,3.15111941978457,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,TRADSL,IMPNRGZ,2024,SI,2024,ANNUAL,-,4.58211880934585,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,TRAJET,IMPNRGZ,2024,SI,2024,ANNUAL,-,15.6213676264241,traditional-v3_0_0,Production,Production,Infeasible Energy,Jet fuel,Energy
VAR_FOut,TRAPET,IMPNRGZ,2024,SI,2024,ANNUAL,-,20.3033249648315,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,AGRDSL,IMPNRGZ,2025,SI,2025,ANNUAL,-,6.60812643529605,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,AGRLPG,IMPNRGZ,2025,SI,2025,ANNUAL,-,0.049012824999997,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,AGRPET,IMPNRGZ,2025,SI,2025,ANNUAL,-,1.02924113399999,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,COMDSL,IMPNRGZ,2025,SI,2025,ANNUAL,-,1.7376875958,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,COMLPG,IMPNRGZ,2025,SI,2025,ANNUAL,-,0.28394025306666,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,COMPET,IMPNRGZ,2025,SI,2025,ANNUAL,-,0.0934801199999993,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,INDCOA,IMPNRGZ,2025,SI,2025,ANNUAL,-,11.143192088,traditional-v3_0_0,Production,Production,Infeasible Energy,Coal,Energy
VAR_FOut,INDDSL,IMPNRGZ,2025,SI,2025,ANNUAL,-,5.01230495999998,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,INDFOL,IMPNRGZ,2025,SI,2025,ANNUAL,-,0.080311063999999,traditional-v3_0_0,Production,Production,Infeasible Energy,Fuel oil,Energy
VAR_FOut,INDLPG,IMPNRGZ,2025,SI,2025,ANNUAL,-,0.473220207999998,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,INDPET,IMPNRGZ,2025,SI,2025,ANNUAL,-,0.0416394617499945,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,RESDSL,IMPNRGZ,2025,SI,2025,ANNUAL,-,0.536686178962648,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,RESLPG,IMPNRGZ,2025,SI,2025,ANNUAL,-,1.70443834313124,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,RESPET,IMPNRGZ,2025,SI,2025,ANNUAL,-,2.92603946122853,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,TRAFOL,IMPNRGZ,2025,SI,2025,ANNUAL,-,1.64670601155725,traditional-v3_0_0,Production,Production,Infeasible Energy,Fuel oil,Energy
VAR_FOut,TRAJET,IMPNRGZ,2025,SI,2025,ANNUAL,-,15.6213676264241,traditional-v3_0_0,Production,Production,Infeasible Energy,Jet fuel,Energy
VAR_FOut,COA,IMPNRGZ,2026,SI,2026,ANNUAL,-,15.20026922642,traditional-v3_0_0,Production,Production,Infeasible Energy,Coal,Energy
VAR_FOut,AGRDSL,IMPNRGZ,2026,SI,2026,ANNUAL,-,6.16581164794409,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,AGRLPG,IMPNRGZ,2026,SI,2026,ANNUAL,-,0.0441115424999973,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,AGRPET,IMPNRGZ,2026,SI,2026,ANNUAL,-,0.972061070999988,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,COMDSL,IMPNRGZ,2026,SI,2026,ANNUAL,-,1.6480964187,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,COMLPG,IMPNRGZ,2026,SI,2026,ANNUAL,-,0.264191524599994,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,COMPET,IMPNRGZ,2026,SI,2026,ANNUAL,-,0.0882867799999993,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,INDCOA,IMPNRGZ,2026,SI,2026,ANNUAL,-,9.75029307699999,traditional-v3_0_0,Production,Production,Infeasible Energy,Coal,Energy
VAR_FOut,INDDSL,IMPNRGZ,2026,SI,2026,ANNUAL,-,4.64662024499998,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,INDFOL,IMPNRGZ,2026,SI,2026,ANNUAL,-,0.0702721809999991,traditional-v3_0_0,Production,Production,Infeasible Energy,Fuel oil,Energy
VAR_FOut,INDLPG,IMPNRGZ,2026,SI,2026,ANNUAL,-,0.414067681999999,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,INDPET,IMPNRGZ,2026,SI,2026,ANNUAL,-,0.0386775726249949,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,RESDSL,IMPNRGZ,2026,SI,2026,ANNUAL,-,0.495402626734752,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,RESLPG,IMPNRGZ,2026,SI,2026,ANNUAL,-,1.60943135363952,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,RESPET,IMPNRGZ,2026,SI,2026,ANNUAL,-,2.70095950267249,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,TRAFOL,IMPNRGZ,2026,SI,2026,ANNUAL,-,1.64670601155725,traditional-v3_0_0,Production,Production,Infeasible Energy,Fuel oil,Energy
VAR_FOut,TRAJET,IMPNRGZ,2026,SI,2026,ANNUAL,-,15.6213676264241,traditional-v3_0_0,Production,Production,Infeasible Energy,Jet fuel,Energy
VAR_FOut,COA,IMPNRGZ,2027,SI,2027,ANNUAL,-,13.2175273342267,traditional-v3_0_0,Production,Production,Infeasible Energy,Coal,Energy
VAR_FOut,LPG,IMPNRGZ,2027,SI,2027,ANNUAL,-,2.15299257628112,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,AGRDSL,IMPNRGZ,2027,SI,2027,ANNUAL,-,5.72349686059213,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,AGRPET,IMPNRGZ,2027,SI,2027,ANNUAL,-,0.914881007999989,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,COMDSL,IMPNRGZ,2027,SI,2027,ANNUAL,-,1.5585052416,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,COMPET,IMPNRGZ,2027,SI,2027,ANNUAL,-,0.0830934399999993,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,INDCOA,IMPNRGZ,2027,SI,2027,ANNUAL,-,8.357394066,traditional-v3_0_0,Production,Production,Infeasible Energy,Coal,Energy
VAR_FOut,INDDSL,IMPNRGZ,2027,SI,2027,ANNUAL,-,4.28093552999999,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,INDFOL,IMPNRGZ,2027,SI,2027,ANNUAL,-,0.0602332979999992,traditional-v3_0_0,Production,Production,Infeasible Energy,Fuel oil,Energy
VAR_FOut,INDPET,IMPNRGZ,2027,SI,2027,ANNUAL,-,0.0357156834999953,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,RESDSL,IMPNRGZ,2027,SI,2027,ANNUAL,-,0.454119074506856,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,RESPET,IMPNRGZ,2027,SI,2027,ANNUAL,-,2.47587954411645,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,TRAFOL,IMPNRGZ,2027,SI,2027,ANNUAL,-,1.64670601155725,traditional-v3_0_0,Production,Production,Infeasible Energy,Fuel oil,Energy
VAR_FOut,TRAJET,IMPNRGZ,2027,SI,2027,ANNUAL,-,15.6213676264241,traditional-v3_0_0,Production,Production,Infeasible Energy,Jet fuel,Energy
VAR_FOut,LPG,IMPNRGZ,2028,SI,2028,ANNUAL,-,1.67842041982273,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,AGRDSL,IMPNRGZ,2028,SI,2028,ANNUAL,-,5.28118207324017,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,AGRPET,IMPNRGZ,2028,SI,2028,ANNUAL,-,0.85770094499999,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,COMDSL,IMPNRGZ,2028,SI,2028,ANNUAL,-,1.4689140645,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,COMPET,IMPNRGZ,2028,SI,2028,ANNUAL,-,0.0779000999999994,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,FOL,IMPNRGZ,2028,SI,2028,ANNUAL,-,1.64670601155725,traditional-v3_0_0,Production,Production,Infeasible Energy,Fuel oil,Energy
VAR_FOut,INDCOA,IMPNRGZ,2028,SI,2028,ANNUAL,-,6.964495055,traditional-v3_0_0,Production,Production,Infeasible Energy,Coal,Energy
VAR_FOut,INDDSL,IMPNRGZ,2028,SI,2028,ANNUAL,-,3.91525081499998,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,INDFOL,IMPNRGZ,2028,SI,2028,ANNUAL,-,0.0501944149999993,traditional-v3_0_0,Production,Production,Infeasible Energy,Fuel oil,Energy
VAR_FOut,INDLPG,IMPNRGZ,2028,SI,2028,ANNUAL,-,0.295762629999999,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,INDPET,IMPNRGZ,2028,SI,2028,ANNUAL,-,0.0327537943749956,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,RESDSL,IMPNRGZ,2028,SI,2028,ANNUAL,-,0.41283552227896,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,RESPET,IMPNRGZ,2028,SI,2028,ANNUAL,-,2.25079958556041,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,TRAJET,IMPNRGZ,2028,SI,2028,ANNUAL,-,15.6213676264241,traditional-v3_0_0,Production,Production,Infeasible Energy,Jet fuel,Energy
VAR_FOut,AGRDSL,IMPNRGZ,2029,SI,2029,ANNUAL,-,4.83886728588822,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,AGRLPG,IMPNRGZ,2029,SI,2029,ANNUAL,-,0.0294076949999982,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,AGRPET,IMPNRGZ,2029,SI,2029,ANNUAL,-,0.80052088199999,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,COMDSL,IMPNRGZ,2029,SI,2029,ANNUAL,-,1.3793228874,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,COMLPG,IMPNRGZ,2029,SI,2029,ANNUAL,-,0.204945339199995,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,COMPET,IMPNRGZ,2029,SI,2029,ANNUAL,-,0.0727067599999995,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,FOL,IMPNRGZ,2029,SI,2029,ANNUAL,-,1.64670601155725,traditional-v3_0_0,Production,Production,Infeasible Energy,Fuel oil,Energy
VAR_FOut,INDCOA,IMPNRGZ,2029,SI,2029,ANNUAL,-,5.57159604399999,traditional-v3_0_0,Production,Production,Infeasible Energy,Coal,Energy
VAR_FOut,INDDSL,IMPNRGZ,2029,SI,2029,ANNUAL,-,3.54956609999999,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,INDFOL,IMPNRGZ,2029,SI,2029,ANNUAL,-,0.0401555319999995,traditional-v3_0_0,Production,Production,Infeasible Energy,Fuel oil,Energy
VAR_FOut,INDLPG,IMPNRGZ,2029,SI,2029,ANNUAL,-,0.236610103999999,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,INDPET,IMPNRGZ,2029,SI,2029,ANNUAL,-,0.0297919052499961,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,RESDSL,IMPNRGZ,2029,SI,2029,ANNUAL,-,0.371551970051064,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,RESLPG,IMPNRGZ,2029,SI,2029,ANNUAL,-,1.32441038516435,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,RESPET,IMPNRGZ,2029,SI,2029,ANNUAL,-,2.02571962700436,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,TRAJET,IMPNRGZ,2029,SI,2029,ANNUAL,-,15.6213676264241,traditional-v3_0_0,Production,Production,Infeasible Energy,Jet fuel,Energy
VAR_FOut,COA,IMPNRGZ,2030,SI,2030,ANNUAL,-,7.26930165764666,traditional-v3_0_0,Production,Production,Infeasible Energy,Coal,Energy
VAR_FOut,AGRDSL,IMPNRGZ,2030,SI,2030,ANNUAL,-,4.39655249853625,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,AGRLPG,IMPNRGZ,2030,SI,2030,ANNUAL,-,0.0245064124999985,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,AGRPET,IMPNRGZ,2030,SI,2030,ANNUAL,-,0.743340818999991,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,COMDSL,IMPNRGZ,2030,SI,2030,ANNUAL,-,1.2897317103,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,COMLPG,IMPNRGZ,2030,SI,2030,ANNUAL,-,0.185196610733328,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,COMPET,IMPNRGZ,2030,SI,2030,ANNUAL,-,0.0675134199999995,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,FOL,IMPNRGZ,2030,SI,2030,ANNUAL,-,1.64670601155725,traditional-v3_0_0,Production,Production,Infeasible Energy,Fuel oil,Energy
VAR_FOut,INDCOA,IMPNRGZ,2030,SI,2030,ANNUAL,-,4.17869703300001,traditional-v3_0_0,Production,Production,Infeasible Energy,Coal,Energy
VAR_FOut,INDDSL,IMPNRGZ,2030,SI,2030,ANNUAL,-,3.18388138499999,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,INDFOL,IMPNRGZ,2030,SI,2030,ANNUAL,-,0.0301166489999996,traditional-v3_0_0,Production,Production,Infeasible Energy,Fuel oil,Energy
VAR_FOut,INDLPG,IMPNRGZ,2030,SI,2030,ANNUAL,-,0.177457577999999,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,INDPET,IMPNRGZ,2030,SI,2030,ANNUAL,-,0.0268300161249964,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,RESDSL,IMPNRGZ,2030,SI,2030,ANNUAL,-,0.330268417823168,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,RESLPG,IMPNRGZ,2030,SI,2030,ANNUAL,-,1.22940339567263,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,RESPET,IMPNRGZ,2030,SI,2030,ANNUAL,-,1.80063966844832,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,TRAJET,IMPNRGZ,2030,SI,2030,ANNUAL,-,15.6213676264241,traditional-v3_0_0,Production,Production,Infeasible Energy,Jet fuel,Energy
VAR_FOut,COA,IMPNRGZ,2033,SI,2033,ANNUAL,-,1.32107598106666,traditional-v3_0_0,Production,Production,Infeasible Energy,Coal,Energy
VAR_FOut,AGRDSL,IMPNRGZ,2033,SI,2033,ANNUAL,-,3.06960813648038,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,AGRLPG,IMPNRGZ,2033,SI,2033,ANNUAL,-,0.0098025649999994,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,AGRPET,IMPNRGZ,2033,SI,2033,ANNUAL,-,0.571800629999993,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,COMDSL,IMPNRGZ,2033,SI,2033,ANNUAL,-,1.020958179,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,COMLPG,IMPNRGZ,2033,SI,2033,ANNUAL,-,0.12595042533333,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,COMPET,IMPNRGZ,2033,SI,2033,ANNUAL,-,0.0519333999999996,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,FOL,IMPNRGZ,2033,SI,2033,ANNUAL,-,1.64670601155725,traditional-v3_0_0,Production,Production,Infeasible Energy,Fuel oil,Energy
VAR_FOut,INDDSL,IMPNRGZ,2033,SI,2033,ANNUAL,-,2.08682723999999,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,INDPET,IMPNRGZ,2033,SI,2033,ANNUAL,-,0.0179443487499976,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,RESDSL,IMPNRGZ,2033,SI,2033,ANNUAL,-,0.20641776113948,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,RESLPG,IMPNRGZ,2033,SI,2033,ANNUAL,-,0.94438242719747,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,RESPET,IMPNRGZ,2033,SI,2033,ANNUAL,-,1.1253997927802,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,TRAJET,IMPNRGZ,2033,SI,2033,ANNUAL,-,15.6213676264241,traditional-v3_0_0,Production,Production,Infeasible Energy,Jet fuel,Energy
VAR_FOut,COA,IMPNRGZ,2038,SI,2038,ANNUAL,-,0.891099890099994,traditional-v3_0_0,Production,Production,Infeasible Energy,Coal,Energy
VAR_FOut,AGRDSL,IMPNRGZ,2038,SI,2038,ANNUAL,-,1.04239377472058,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,AGRPET,IMPNRGZ,2038,SI,2038,ANNUAL,-,0.285900314999997,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,COMDSL,IMPNRGZ,2038,SI,2038,ANNUAL,-,0.573002293499999,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,COMLPG,IMPNRGZ,2038,SI,2038,ANNUAL,-,0.0545747304999982,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,COMPET,IMPNRGZ,2038,SI,2038,ANNUAL,-,0.0259666999999998,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,FOL,IMPNRGZ,2038,SI,2038,ANNUAL,-,1.64670601155725,traditional-v3_0_0,Production,Production,Infeasible Energy,Fuel oil,Energy
VAR_FOut,INDDSL,IMPNRGZ,2038,SI,2038,ANNUAL,-,0.42866121,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,INDPET,IMPNRGZ,2038,SI,2038,ANNUAL,-,0.0031349031249996,traditional-v3_0_0,Production,Production,Infeasible Energy,Petrol,Energy
VAR_FOut,RESLPG,IMPNRGZ,2038,SI,2038,ANNUAL,-,0.470972470515934,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,TRAJET,IMPNRGZ,2038,SI,2038,ANNUAL,-,15.6213676264241,traditional-v3_0_0,Production,Production,Infeasible Energy,Jet fuel,Energy
VAR_FOut,COA,IMPNRGZ,2043,SI,2043,ANNUAL,-,0.477711865799997,traditional-v3_0_0,Production,Production,Infeasible Energy,Coal,Energy
VAR_FOut,AGRDSL,IMPNRGZ,2043,SI,2043,ANNUAL,-,0.224378121294117,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,COMDSL,IMPNRGZ,2043,SI,2043,ANNUAL,-,0.125046408,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,COMLPG,IMPNRGZ,2043,SI,2043,ANNUAL,-,0.0014443339999999,traditional-v3_0_0,Production,Production,Infeasible Energy,LPG,Energy
VAR_FOut,TRAFOL,IMPNRGZ,2043,SI,2043,ANNUAL,-,1.64670601155725,traditional-v3_0_0,Production,Production,Infeasible Energy,Fuel oil,Energy
VAR_FOut,TRAJET,IMPNRGZ,2043,SI,2043,ANNUAL,-,15.6213676264241,traditional-v3_0_0,Production,Production,Infeasible Energy,Jet fuel,Energy
VAR_FOut,COA,IMPNRGZ,2048,SI,2048,ANNUAL,-,0.0643238414999998,traditional-v3_0_0,Production,Production,Infeasible Energy,Coal,Energy
VAR_FOut,AGRDSL,IMPNRGZ,2048,SI,2048,ANNUAL,-,0.122372849117647,traditional-v3_0_0,Production,Production,Infeasible Energy,Diesel,Energy
VAR_FOut,TRAFOL,IMPNRGZ,2048,SI,2048,ANNUAL,-,1.64670601155725,traditional-v3_0_0,Production,Production,Infeasible Energy,Fuel oil,Energy
VAR_FOut,TRAJET,IMPNRGZ,2048,SI,2048,ANNUAL,-,15.6213676264241,traditional-v3_0_0,Production,Production,Infeasible Energy,Jet fuel,Energy
