Installed distributed generation trends

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20250317193604

Parameters
Date range,01 Sep 2013 - 28 Feb 2025
Region type,Regional council
Market segment,Industrial
Capacity,All combined
Fuel type,Solar (all)

Month end,Region ID,Region name,Capacity,Fuel type,ICP count,ICP uptake rate (%),Total capacity installed (MW),Avg. capacity installed (kW),ICP count - new installations,Avg. capacity - new installations (kW)
30/04/2015,4,Bay of Plenty,All combined,Solar (All),8,0.13369,0.100,12.500,0,
30/04/2015,5,Gisborne,All combined,Solar (All),1,0.08123,0.005,5.000,0,
30/04/2015,6,Hawke's Bay,All combined,Solar (All),14,0.24942,0.144,10.261,0,
30/04/2015,7,Taranaki,All combined,Solar (All),5,0.10794,0.088,17.500,0,
30/04/2015,8,Manawatu-Wanganui,All combined,Solar (All),3,0.03493,0.058,19.333,0,
30/04/2015,9,Wellington,All combined,Solar (All),8,0.14117,0.095,11.888,0,
30/04/2015,16,Tasman,All combined,Solar (All),5,0.24691,0.026,5.180,1,10.000
30/04/2015,17,Nelson,All combined,Solar (All),4,0.39063,0.028,7.025,0,
30/04/2015,18,Marlborough,All combined,Solar (All),10,0.61690,0.083,8.280,0,
30/04/2015,12,West Coast,All combined,Solar (All),1,0.08496,0.010,10.000,0,
30/04/2015,13,Canterbury,All combined,Solar (All),48,0.23130,0.424,8.840,2,44.500
30/04/2015,14,Otago,All combined,Solar (All),18,0.25003,0.140,7.794,1,3.000
30/04/2015,15,Southland,All combined,Solar (All),4,0.06132,0.057,14.218,0,
31/05/2015,1,Northland,All combined,Solar (All),14,0.21790,0.305,21.804,0,
31/05/2015,2,Auckland,All combined,Solar (All),24,0.16388,0.170,7.098,0,
31/05/2015,3,Waikato,All combined,Solar (All),21,0.12246,0.254,12.090,1,2.000
31/05/2015,4,Bay of Plenty,All combined,Solar (All),9,0.14990,0.107,11.889,1,7.000
31/05/2015,5,Gisborne,All combined,Solar (All),1,0.08453,0.005,5.000,0,
31/05/2015,6,Hawke's Bay,All combined,Solar (All),13,0.23128,0.143,11.031,0,
31/05/2015,7,Taranaki,All combined,Solar (All),5,0.10797,0.088,17.500,0,
31/05/2015,8,Manawatu-Wanganui,All combined,Solar (All),3,0.03498,0.058,19.333,0,
31/05/2015,9,Wellington,All combined,Solar (All),9,0.15893,0.105,11.678,1,10.000
31/05/2015,16,Tasman,All combined,Solar (All),5,0.24691,0.026,5.180,0,
31/05/2015,17,Nelson,All combined,Solar (All),4,0.38835,0.028,7.025,0,
31/05/2015,18,Marlborough,All combined,Solar (All),10,0.61050,0.083,8.280,0,
31/05/2015,12,West Coast,All combined,Solar (All),1,0.08432,0.010,10.000,0,
31/05/2015,13,Canterbury,All combined,Solar (All),51,0.24444,0.438,8.595,2,5.000
31/05/2015,14,Otago,All combined,Solar (All),18,0.25098,0.144,7.994,0,
31/05/2015,15,Southland,All combined,Solar (All),6,0.09210,0.067,11.145,2,5.000
30/06/2015,1,Northland,All combined,Solar (All),14,0.21338,0.305,21.804,0,
30/06/2015,2,Auckland,All combined,Solar (All),26,0.17641,0.214,8.244,2,22.000
30/06/2015,3,Waikato,All combined,Solar (All),24,0.13919,0.272,11.329,3,6.000
30/06/2015,4,Bay of Plenty,All combined,Solar (All),10,0.16653,0.127,12.700,1,20.000
30/06/2015,5,Gisborne,All combined,Solar (All),2,0.16835,0.011,5.500,1,6.000
30/06/2015,6,Hawke's Bay,All combined,Solar (All),13,0.23173,0.143,11.031,0,
30/06/2015,7,Taranaki,All combined,Solar (All),5,0.10823,0.088,17.500,0,
30/06/2015,8,Manawatu-Wanganui,All combined,Solar (All),4,0.04663,0.061,15.250,1,3.000
30/06/2015,9,Wellington,All combined,Solar (All),10,0.17599,0.117,11.660,2,10.750
30/06/2015,16,Tasman,All combined,Solar (All),5,0.24777,0.026,5.180,0,
30/06/2015,17,Nelson,All combined,Solar (All),4,0.38873,0.028,7.025,0,
30/06/2015,18,Marlborough,All combined,Solar (All),10,0.61275,0.083,8.280,0,
30/06/2015,12,West Coast,All combined,Solar (All),1,0.08425,0.010,10.000,0,
30/06/2015,13,Canterbury,All combined,Solar (All),52,0.24978,0.444,8.545,2,4.500
30/06/2015,14,Otago,All combined,Solar (All),18,0.25101,0.144,7.994,0,
30/06/2015,15,Southland,All combined,Solar (All),9,0.13848,0.132,14.652,3,21.667
31/07/2015,1,Northland,All combined,Solar (All),13,0.19790,0.302,23.250,0,
31/07/2015,2,Auckland,All combined,Solar (All),31,0.20831,0.235,7.579,5,4.120
31/07/2015,3,Waikato,All combined,Solar (All),28,0.16190,0.297,10.618,4,6.350
31/07/2015,4,Bay of Plenty,All combined,Solar (All),9,0.15030,0.120,13.333,0,
31/07/2015,5,Gisborne,All combined,Solar (All),2,0.16978,0.011,5.500,0,
31/07/2015,6,Hawke's Bay,All combined,Solar (All),13,0.23206,0.143,11.031,0,
31/07/2015,7,Taranaki,All combined,Solar (All),5,0.10723,0.088,17.500,0,
31/07/2015,8,Manawatu-Wanganui,All combined,Solar (All),4,0.04669,0.061,15.250,0,
31/07/2015,9,Wellington,All combined,Solar (All),12,0.21116,0.125,10.392,2,4.050
31/07/2015,16,Tasman,All combined,Solar (All),5,0.24888,0.026,5.180,0,
31/07/2015,17,Nelson,All combined,Solar (All),4,0.38948,0.028,7.025,0,
31/07/2015,18,Marlborough,All combined,Solar (All),10,0.60864,0.083,8.280,0,
31/07/2015,12,West Coast,All combined,Solar (All),1,0.08432,0.010,10.000,0,
31/07/2015,13,Canterbury,All combined,Solar (All),54,0.25872,0.452,8.373,2,2.900
31/07/2015,14,Otago,All combined,Solar (All),18,0.25003,0.143,7.966,0,
31/07/2015,15,Southland,All combined,Solar (All),9,0.13836,0.132,14.652,0,
31/08/2015,1,Northland,All combined,Solar (All),13,0.19896,0.302,23.250,0,
31/08/2015,2,Auckland,All combined,Solar (All),31,0.20725,0.235,7.579,0,
31/08/2015,3,Waikato,All combined,Solar (All),33,0.19040,0.317,9.615,4,3.500
31/08/2015,4,Bay of Plenty,All combined,Solar (All),9,0.15055,0.120,13.333,0,
31/08/2015,5,Gisborne,All combined,Solar (All),2,0.17094,0.011,5.500,0,
31/08/2015,6,Hawke's Bay,All combined,Solar (All),14,0.25004,0.148,10.550,1,4.300
31/08/2015,7,Taranaki,All combined,Solar (All),5,0.10707,0.088,17.500,0,
31/08/2015,8,Manawatu-Wanganui,All combined,Solar (All),4,0.04723,0.061,15.250,0,
31/08/2015,9,Wellington,All combined,Solar (All),11,0.19325,0.120,10.873,0,
31/08/2015,16,Tasman,All combined,Solar (All),6,0.29970,0.031,5.150,1,5.000
31/08/2015,17,Nelson,All combined,Solar (All),4,0.38536,0.028,7.025,0,
31/08/2015,18,Marlborough,All combined,Solar (All),10,0.60680,0.083,8.280,0,
31/08/2015,12,West Coast,All combined,Solar (All),2,0.16863,0.016,8.000,1,6.000
31/08/2015,13,Canterbury,All combined,Solar (All),57,0.27288,0.519,9.100,4,17.150
31/08/2015,14,Otago,All combined,Solar (All),19,0.26455,0.146,7.684,1,2.600
31/08/2015,15,Southland,All combined,Solar (All),9,0.13819,0.132,14.652,0,
30/09/2015,1,Northland,All combined,Solar (All),14,0.21312,0.311,22.211,0,
30/09/2015,2,Auckland,All combined,Solar (All),29,0.19319,0.224,7.722,0,
30/09/2015,3,Waikato,All combined,Solar (All),32,0.18425,0.325,10.166,1,18.000
30/09/2015,4,Bay of Plenty,All combined,Solar (All),9,0.15065,0.120,13.333,0,
30/09/2015,5,Gisborne,All combined,Solar (All),2,0.17197,0.011,5.500,0,
30/09/2015,6,Hawke's Bay,All combined,Solar (All),14,0.25018,0.148,10.550,0,
30/09/2015,7,Taranaki,All combined,Solar (All),5,0.10675,0.088,17.500,0,
30/09/2015,8,Manawatu-Wanganui,All combined,Solar (All),4,0.04742,0.061,15.250,0,
30/09/2015,9,Wellington,All combined,Solar (All),11,0.19305,0.120,10.873,0,
30/09/2015,16,Tasman,All combined,Solar (All),7,0.35053,0.041,5.843,1,10.000
30/09/2015,17,Nelson,All combined,Solar (All),4,0.38168,0.028,7.025,0,
30/09/2015,18,Marlborough,All combined,Solar (All),10,0.60314,0.083,8.280,0,
30/09/2015,12,West Coast,All combined,Solar (All),2,0.17123,0.016,8.000,0,
30/09/2015,13,Canterbury,All combined,Solar (All),59,0.28119,0.562,9.521,7,9.286
30/09/2015,14,Otago,All combined,Solar (All),20,0.27685,0.161,8.050,2,10.000
30/09/2015,15,Southland,All combined,Solar (All),9,0.13829,0.132,14.652,0,
31/10/2015,1,Northland,All combined,Solar (All),14,0.20732,0.311,22.211,0,
31/10/2015,2,Auckland,All combined,Solar (All),29,0.19060,0.224,7.722,0,
31/10/2015,3,Waikato,All combined,Solar (All),32,0.18350,0.325,10.166,0,
31/10/2015,4,Bay of Plenty,All combined,Solar (All),8,0.13316,0.117,14.625,0,
31/10/2015,5,Gisborne,All combined,Solar (All),2,0.17138,0.011,5.500,0,
31/10/2015,6,Hawke's Bay,All combined,Solar (All),14,0.24924,0.148,10.550,0,
31/10/2015,7,Taranaki,All combined,Solar (All),5,0.10727,0.088,17.500,0,
31/10/2015,8,Manawatu-Wanganui,All combined,Solar (All),5,0.05935,0.071,14.200,1,10.000
31/10/2015,9,Wellington,All combined,Solar (All),11,0.19051,0.120,10.873,0,
31/10/2015,16,Tasman,All combined,Solar (All),7,0.35158,0.041,5.843,0,
31/10/2015,17,Nelson,All combined,Solar (All),4,0.37843,0.028,7.025,0,
31/10/2015,18,Marlborough,All combined,Solar (All),10,0.59880,0.083,8.280,0,
31/10/2015,12,West Coast,All combined,Solar (All),2,0.17422,0.016,8.000,0,
31/10/2015,13,Canterbury,All combined,Solar (All),64,0.30518,0.585,9.136,6,4.500
31/10/2015,14,Otago,All combined,Solar (All),20,0.27371,0.161,8.050,0,
31/10/2015,15,Southland,All combined,Solar (All),9,0.13829,0.132,14.652,0,
30/11/2015,1,Northland,All combined,Solar (All),14,0.19583,0.311,22.211,0,
30/11/2015,2,Auckland,All combined,Solar (All),31,0.18578,0.237,7.644,0,
30/11/2015,3,Waikato,All combined,Solar (All),35,0.18375,0.349,9.983,3,5.333
30/11/2015,4,Bay of Plenty,All combined,Solar (All),8,0.13038,0.117,14.625,0,
30/11/2015,5,Gisborne,All combined,Solar (All),2,0.16992,0.011,5.500,0,
30/11/2015,6,Hawke's Bay,All combined,Solar (All),15,0.26558,0.158,10.513,1,10.000
30/11/2015,7,Taranaki,All combined,Solar (All),5,0.09256,0.088,17.500,0,
30/11/2015,8,Manawatu-Wanganui,All combined,Solar (All),5,0.05733,0.071,14.200,0,
30/11/2015,9,Wellington,All combined,Solar (All),11,0.18778,0.120,10.873,0,
30/11/2015,16,Tasman,All combined,Solar (All),7,0.35806,0.041,5.843,0,
30/11/2015,17,Nelson,All combined,Solar (All),4,0.38351,0.028,7.025,0,
30/11/2015,18,Marlborough,All combined,Solar (All),12,0.71386,0.175,14.567,2,46.000
30/11/2015,12,West Coast,All combined,Solar (All),2,0.17346,0.016,8.000,0,
30/11/2015,13,Canterbury,All combined,Solar (All),65,0.30768,0.602,9.257,2,10.500
30/11/2015,14,Otago,All combined,Solar (All),20,0.27226,0.161,8.050,0,
30/11/2015,15,Southland,All combined,Solar (All),9,0.13757,0.132,14.652,0,
31/12/2015,1,Northland,All combined,Solar (All),17,0.23192,0.324,19.068,3,4.400
31/12/2015,2,Auckland,All combined,Solar (All),33,0.19372,0.245,7.438,2,4.250
31/12/2015,3,Waikato,All combined,Solar (All),38,0.19445,0.516,13.589,3,55.667
31/12/2015,4,Bay of Plenty,All combined,Solar (All),8,0.12937,0.117,14.625,0,
31/12/2015,5,Gisborne,All combined,Solar (All),2,0.17094,0.011,5.500,0,
31/12/2015,6,Hawke's Bay,All combined,Solar (All),14,0.24779,0.148,10.557,0,
31/12/2015,7,Taranaki,All combined,Solar (All),5,0.08868,0.088,17.500,0,
31/12/2015,8,Manawatu-Wanganui,All combined,Solar (All),5,0.05648,0.071,14.200,0,
31/12/2015,9,Wellington,All combined,Solar (All),12,0.20370,0.130,10.800,1,10.000
31/12/2015,16,Tasman,All combined,Solar (All),7,0.35806,0.041,5.843,0,
31/12/2015,17,Nelson,All combined,Solar (All),4,0.38023,0.028,7.025,0,
31/12/2015,18,Marlborough,All combined,Solar (All),13,0.77612,0.178,13.677,1,3.000
31/12/2015,12,West Coast,All combined,Solar (All),2,0.17376,0.016,8.000,0,
31/12/2015,13,Canterbury,All combined,Solar (All),66,0.31157,0.606,9.178,1,4.000
31/12/2015,14,Otago,All combined,Solar (All),22,0.29932,0.166,7.545,2,2.500
31/12/2015,15,Southland,All combined,Solar (All),9,0.13753,0.132,14.652,0,
31/01/2016,1,Northland,All combined,Solar (All),17,0.22957,0.324,19.068,0,
31/01/2016,2,Auckland,All combined,Solar (All),32,0.18557,0.268,8.384,2,11.420
31/01/2016,3,Waikato,All combined,Solar (All),37,0.18813,0.511,13.822,0,
31/01/2016,4,Bay of Plenty,All combined,Solar (All),9,0.14528,0.127,14.111,1,10.000
31/01/2016,5,Gisborne,All combined,Solar (All),2,0.16992,0.011,5.500,0,
31/01/2016,6,Hawke's Bay,All combined,Solar (All),15,0.26474,0.154,10.253,1,6.000
31/01/2016,7,Taranaki,All combined,Solar (All),5,0.08820,0.088,17.500,0,
31/01/2016,8,Manawatu-Wanganui,All combined,Solar (All),5,0.05606,0.071,14.200,0,
31/01/2016,9,Wellington,All combined,Solar (All),13,0.21959,0.150,11.508,1,20.000
31/01/2016,16,Tasman,All combined,Solar (All),7,0.35824,0.041,5.843,0,
31/01/2016,17,Nelson,All combined,Solar (All),4,0.37879,0.028,7.025,0,
31/01/2016,18,Marlborough,All combined,Solar (All),13,0.77427,0.178,13.677,0,
31/01/2016,12,West Coast,All combined,Solar (All),2,0.17391,0.016,8.000,0,
31/01/2016,13,Canterbury,All combined,Solar (All),65,0.30499,0.601,9.242,0,
31/01/2016,14,Otago,All combined,Solar (All),23,0.31123,0.169,7.347,1,3.000
31/01/2016,15,Southland,All combined,Solar (All),9,0.13745,0.132,14.652,0,
29/02/2016,1,Northland,All combined,Solar (All),16,0.21581,0.319,19.916,0,
29/02/2016,2,Auckland,All combined,Solar (All),38,0.22039,0.294,7.725,6,4.212
29/02/2016,3,Waikato,All combined,Solar (All),38,0.19282,0.520,13.695,1,9.000
29/02/2016,4,Bay of Plenty,All combined,Solar (All),9,0.14533,0.127,14.111,0,
29/02/2016,5,Gisborne,All combined,Solar (All),2,0.17256,0.011,5.500,0,
29/02/2016,6,Hawke's Bay,All combined,Solar (All),15,0.26553,0.154,10.253,0,
29/02/2016,7,Taranaki,All combined,Solar (All),5,0.08786,0.088,17.500,0,
29/02/2016,8,Manawatu-Wanganui,All combined,Solar (All),6,0.06706,0.077,12.750,1,5.500
29/02/2016,9,Wellington,All combined,Solar (All),18,0.30462,0.166,9.200,5,3.200
29/02/2016,16,Tasman,All combined,Solar (All),7,0.36120,0.041,5.843,0,
29/02/2016,17,Nelson,All combined,Solar (All),5,0.47348,0.033,6.620,1,5.000
29/02/2016,18,Marlborough,All combined,Solar (All),14,0.83632,0.578,41.271,1,400.000
29/02/2016,12,West Coast,All combined,Solar (All),2,0.17406,0.016,8.000,0,
29/02/2016,13,Canterbury,All combined,Solar (All),65,0.30564,0.603,9.273,0,
29/02/2016,14,Otago,All combined,Solar (All),24,0.32389,0.173,7.200,1,3.800
29/02/2016,15,Southland,All combined,Solar (All),10,0.15288,0.135,13.487,1,3.000
31/03/2016,1,Northland,All combined,Solar (All),17,0.22816,0.332,19.550,2,7.850
31/03/2016,2,Auckland,All combined,Solar (All),41,0.23194,0.307,7.483,4,4.000
31/03/2016,3,Waikato,All combined,Solar (All),39,0.19427,0.522,13.395,1,2.000
31/03/2016,4,Bay of Plenty,All combined,Solar (All),10,0.16046,0.131,13.100,1,4.000
31/03/2016,5,Gisborne,All combined,Solar (All),2,0.17513,0.011,5.500,0,
31/03/2016,6,Hawke's Bay,All combined,Solar (All),16,0.28080,0.158,9.850,1,3.800
31/03/2016,7,Taranaki,All combined,Solar (All),5,0.08627,0.088,17.500,0,
31/03/2016,8,Manawatu-Wanganui,All combined,Solar (All),6,0.06583,0.077,12.750,0,
31/03/2016,9,Wellington,All combined,Solar (All),18,0.30126,0.167,9.283,1,4.500
31/03/2016,16,Tasman,All combined,Solar (All),8,0.40404,0.046,5.738,1,5.000
31/03/2016,17,Nelson,All combined,Solar (All),6,0.55556,0.037,6.100,2,2.500
31/03/2016,18,Marlborough,All combined,Solar (All),14,0.80878,0.578,41.271,0,
31/03/2016,12,West Coast,All combined,Solar (All),2,0.17316,0.016,8.000,0,
31/03/2016,13,Canterbury,All combined,Solar (All),63,0.29397,0.605,9.599,0,
31/03/2016,14,Otago,All combined,Solar (All),24,0.31108,0.173,7.204,0,
31/03/2016,15,Southland,All combined,Solar (All),9,0.13487,0.134,14.841,0,
30/04/2016,1,Northland,All combined,Solar (All),19,0.25462,0.342,17.997,2,4.800
30/04/2016,2,Auckland,All combined,Solar (All),42,0.23536,0.332,7.900,0,
30/04/2016,3,Waikato,All combined,Solar (All),40,0.19840,0.525,13.133,2,2.950
30/04/2016,4,Bay of Plenty,All combined,Solar (All),10,0.16028,0.131,13.100,0,
30/04/2016,5,Gisborne,All combined,Solar (All),2,0.17621,0.011,5.500,0,
30/04/2016,6,Hawke's Bay,All combined,Solar (All),17,0.29877,0.168,9.859,1,10.000
30/04/2016,7,Taranaki,All combined,Solar (All),5,0.08613,0.088,17.500,0,
30/04/2016,8,Manawatu-Wanganui,All combined,Solar (All),6,0.06583,0.077,12.750,0,
30/04/2016,9,Wellington,All combined,Solar (All),17,0.28461,0.164,9.653,0,
30/04/2016,16,Tasman,All combined,Solar (All),8,0.40465,0.048,5.953,0,
30/04/2016,17,Nelson,All combined,Solar (All),7,0.64397,0.040,5.657,1,3.000
30/04/2016,18,Marlborough,All combined,Solar (All),14,0.80785,0.578,41.271,0,
30/04/2016,12,West Coast,All combined,Solar (All),2,0.17452,0.016,8.000,0,
30/04/2016,13,Canterbury,All combined,Solar (All),64,0.29974,0.645,10.074,2,21.000
30/04/2016,14,Otago,All combined,Solar (All),24,0.30984,0.173,7.204,0,
30/04/2016,15,Southland,All combined,Solar (All),9,0.13483,0.134,14.841,0,
31/05/2016,1,Northland,All combined,Solar (All),20,0.26702,0.352,17.598,2,6.500
31/05/2016,2,Auckland,All combined,Solar (All),46,0.25593,0.355,7.713,3,3.520
31/05/2016,3,Waikato,All combined,Solar (All),41,0.20254,0.511,12.451,3,4.100
31/05/2016,4,Bay of Plenty,All combined,Solar (All),10,0.15982,0.131,13.100,0,
31/05/2016,5,Gisborne,All combined,Solar (All),2,0.17498,0.011,5.500,0,
31/05/2016,6,Hawke's Bay,All combined,Solar (All),17,0.29804,0.168,9.859,0,
31/05/2016,7,Taranaki,All combined,Solar (All),6,0.10288,0.093,15.417,1,5.000
31/05/2016,8,Manawatu-Wanganui,All combined,Solar (All),7,0.07668,0.080,11.357,1,3.000
31/05/2016,9,Wellington,All combined,Solar (All),17,0.28352,0.164,9.653,0,
31/05/2016,16,Tasman,All combined,Solar (All),7,0.35461,0.045,6.374,0,
31/05/2016,17,Nelson,All combined,Solar (All),7,0.63985,0.040,5.657,0,
31/05/2016,18,Marlborough,All combined,Solar (All),14,0.80645,0.578,41.271,0,
31/05/2016,12,West Coast,All combined,Solar (All),2,0.17286,0.016,8.000,0,
31/05/2016,13,Canterbury,All combined,Solar (All),63,0.29572,0.562,8.916,1,3.000
31/05/2016,14,Otago,All combined,Solar (All),24,0.30888,0.190,7.912,1,20.000
31/05/2016,15,Southland,All combined,Solar (All),9,0.13443,0.134,14.841,0,
30/06/2016,1,Northland,All combined,Solar (All),23,0.30761,0.368,16.007,4,4.805
30/06/2016,2,Auckland,All combined,Solar (All),49,0.27085,0.402,8.211,4,3.125
30/06/2016,3,Waikato,All combined,Solar (All),40,0.19667,0.508,12.688,0,
30/06/2016,4,Bay of Plenty,All combined,Solar (All),10,0.15944,0.131,13.100,0,
30/06/2016,5,Gisborne,All combined,Solar (All),2,0.17590,0.011,5.500,0,
30/06/2016,6,Hawke's Bay,All combined,Solar (All),17,0.29788,0.168,9.859,0,
30/06/2016,7,Taranaki,All combined,Solar (All),8,0.13652,0.108,13.438,1,10.000
30/06/2016,8,Manawatu-Wanganui,All combined,Solar (All),7,0.07649,0.080,11.357,0,
30/06/2016,9,Wellington,All combined,Solar (All),17,0.28277,0.164,9.653,0,
30/06/2016,16,Tasman,All combined,Solar (All),7,0.35371,0.045,6.374,0,
30/06/2016,17,Nelson,All combined,Solar (All),7,0.64338,0.040,5.657,0,
30/06/2016,18,Marlborough,All combined,Solar (All),14,0.80692,0.578,41.271,0,
30/06/2016,12,West Coast,All combined,Solar (All),2,0.17256,0.016,8.000,0,
30/06/2016,13,Canterbury,All combined,Solar (All),63,0.29720,0.560,8.884,1,3.000
30/06/2016,14,Otago,All combined,Solar (All),25,0.32150,0.191,7.652,1,1.400
30/06/2016,15,Southland,All combined,Solar (All),9,0.13445,0.134,14.841,0,
31/07/2016,1,Northland,All combined,Solar (All),23,0.31698,0.368,16.007,0,
31/07/2016,2,Auckland,All combined,Solar (All),43,0.24028,0.371,8.628,0,
31/07/2016,3,Waikato,All combined,Solar (All),41,0.20443,0.514,12.527,2,4.550
31/07/2016,4,Bay of Plenty,All combined,Solar (All),9,0.14460,0.121,13.444,0,
31/07/2016,5,Gisborne,All combined,Solar (All),2,0.17452,0.011,5.500,0,
31/07/2016,6,Hawke's Bay,All combined,Solar (All),17,0.29798,0.168,9.859,0,
31/07/2016,7,Taranaki,All combined,Solar (All),9,0.15451,0.110,12.256,1,2.800
31/07/2016,8,Manawatu-Wanganui,All combined,Solar (All),7,0.07686,0.080,11.357,0,
31/07/2016,9,Wellington,All combined,Solar (All),18,0.30010,0.169,9.394,1,5.000
31/07/2016,16,Tasman,All combined,Solar (All),7,0.35515,0.045,6.374,0,
31/07/2016,17,Nelson,All combined,Solar (All),7,0.64279,0.040,5.657,0,
31/07/2016,18,Marlborough,All combined,Solar (All),14,0.80137,0.578,41.271,0,
31/07/2016,12,West Coast,All combined,Solar (All),2,0.17361,0.016,8.000,0,
31/07/2016,13,Canterbury,All combined,Solar (All),68,0.32130,0.585,8.602,5,5.040
31/07/2016,14,Otago,All combined,Solar (All),27,0.34879,0.198,7.344,1,2.000
31/07/2016,15,Southland,All combined,Solar (All),9,0.13491,0.134,14.841,0,
31/08/2016,1,Northland,All combined,Solar (All),24,0.32917,0.372,15.507,1,4.000
31/08/2016,2,Auckland,All combined,Solar (All),42,0.23306,0.368,8.762,0,
31/08/2016,3,Waikato,All combined,Solar (All),46,0.22854,0.529,11.503,5,3.106
31/08/2016,4,Bay of Plenty,All combined,Solar (All),9,0.14453,0.121,13.444,0,
31/08/2016,5,Gisborne,All combined,Solar (All),2,0.17498,0.011,5.500,0,
31/08/2016,6,Hawke's Bay,All combined,Solar (All),18,0.31629,0.173,9.589,1,5.000
31/08/2016,7,Taranaki,All combined,Solar (All),9,0.15437,0.110,12.256,0,
31/08/2016,8,Manawatu-Wanganui,All combined,Solar (All),7,0.07675,0.080,11.357,0,
31/08/2016,9,Wellington,All combined,Solar (All),18,0.30000,0.169,9.394,0,
31/08/2016,16,Tasman,All combined,Solar (All),7,0.35551,0.045,6.374,0,
31/08/2016,17,Nelson,All combined,Solar (All),7,0.64995,0.040,5.657,0,
31/08/2016,18,Marlborough,All combined,Solar (All),15,0.85616,0.582,38.787,1,4.000
31/08/2016,12,West Coast,All combined,Solar (All),2,0.17316,0.016,8.000,0,
31/08/2016,13,Canterbury,All combined,Solar (All),68,0.32127,0.585,8.602,0,
31/08/2016,14,Otago,All combined,Solar (All),26,0.33579,0.178,6.857,0,
31/08/2016,15,Southland,All combined,Solar (All),9,0.13503,0.134,14.841,0,
30/09/2016,1,Northland,All combined,Solar (All),23,0.31447,0.369,16.042,0,
30/09/2016,2,Auckland,All combined,Solar (All),42,0.23090,0.370,8.812,1,4.080
30/09/2016,3,Waikato,All combined,Solar (All),47,0.23274,0.538,11.454,1,9.200
30/09/2016,4,Bay of Plenty,All combined,Solar (All),10,0.16015,0.161,16.100,0,
30/09/2016,5,Gisborne,All combined,Solar (All),2,0.17467,0.011,5.500,0,
30/09/2016,6,Hawke's Bay,All combined,Solar (All),18,0.31551,0.173,9.589,0,
30/09/2016,7,Taranaki,All combined,Solar (All),9,0.15364,0.110,12.256,0,
30/09/2016,8,Manawatu-Wanganui,All combined,Solar (All),7,0.07659,0.080,11.357,0,
30/09/2016,9,Wellington,All combined,Solar (All),21,0.34919,0.186,8.862,3,5.667
30/09/2016,16,Tasman,All combined,Solar (All),9,0.45778,0.054,6.002,2,4.700
30/09/2016,17,Nelson,All combined,Solar (All),7,0.65482,0.040,5.657,0,
30/09/2016,18,Marlborough,All combined,Solar (All),16,0.90806,0.587,36.675,1,5.000
30/09/2016,12,West Coast,All combined,Solar (All),2,0.17346,0.016,8.000,0,
30/09/2016,13,Canterbury,All combined,Solar (All),69,0.32667,0.587,8.506,1,5.000
30/09/2016,14,Otago,All combined,Solar (All),29,0.37127,0.186,6.424,2,2.500
30/09/2016,15,Southland,All combined,Solar (All),9,0.13511,0.134,14.841,0,
31/10/2016,1,Northland,All combined,Solar (All),23,0.31242,0.369,16.042,0,
31/10/2016,2,Auckland,All combined,Solar (All),46,0.25152,0.636,13.816,3,87.640
31/10/2016,3,Waikato,All combined,Solar (All),47,0.23226,0.538,11.454,0,
31/10/2016,4,Bay of Plenty,All combined,Solar (All),11,0.17592,0.166,15.058,1,4.640
31/10/2016,5,Gisborne,All combined,Solar (All),2,0.17590,0.011,5.500,0,
31/10/2016,6,Hawke's Bay,All combined,Solar (All),18,0.31535,0.173,9.589,0,
31/10/2016,7,Taranaki,All combined,Solar (All),10,0.17036,0.163,16.330,1,53.000
31/10/2016,8,Manawatu-Wanganui,All combined,Solar (All),7,0.07652,0.080,11.357,0,
31/10/2016,9,Wellington,All combined,Solar (All),21,0.34734,0.170,8.110,1,4.200
31/10/2016,16,Tasman,All combined,Solar (All),9,0.45825,0.054,6.002,0,
31/10/2016,17,Nelson,All combined,Solar (All),7,0.64695,0.040,5.657,0,
31/10/2016,18,Marlborough,All combined,Solar (All),17,0.96208,0.590,34.676,1,2.700
31/10/2016,12,West Coast,All combined,Solar (All),2,0.17361,0.016,8.000,0,
31/10/2016,13,Canterbury,All combined,Solar (All),70,0.33199,0.637,9.099,1,50.000
31/10/2016,14,Otago,All combined,Solar (All),30,0.38511,0.188,6.276,1,2.000
31/10/2016,15,Southland,All combined,Solar (All),9,0.13530,0.134,14.841,0,
30/11/2016,1,Northland,All combined,Solar (All),23,0.31178,0.369,16.042,0,
30/11/2016,2,Auckland,All combined,Solar (All),49,0.26696,0.648,13.223,3,4.140
30/11/2016,3,Waikato,All combined,Solar (All),49,0.24137,0.547,11.156,3,3.767
30/11/2016,4,Bay of Plenty,All combined,Solar (All),12,0.19154,0.168,13.970,1,2.000
30/11/2016,5,Gisborne,All combined,Solar (All),2,0.17590,0.011,5.500,0,
30/11/2016,6,Hawke's Bay,All combined,Solar (All),19,0.33118,0.175,9.184,1,1.900
30/11/2016,7,Taranaki,All combined,Solar (All),10,0.16972,0.163,16.330,0,
30/11/2016,8,Manawatu-Wanganui,All combined,Solar (All),7,0.07641,0.080,11.357,0,
30/11/2016,9,Wellington,All combined,Solar (All),24,0.39808,0.179,7.454,2,2.800
30/11/2016,16,Tasman,All combined,Solar (All),9,0.45778,0.054,6.002,0,
30/11/2016,17,Nelson,All combined,Solar (All),6,0.55970,0.033,5.500,0,
